Sample	Gene	Chr	Start	End	log2	CN	CNV.type
17314	SMAD4	18	51076637	51076777	0.222194	3	duplication
17314	CHEK2	22	28687896	28687987	0.246326	3	duplication
17314	CHEK2	22	28699837	28699938	0.233288	3	duplication
17314	CHEK2	22	28711908	28712018	0.211694	3	duplication
17314	CHEK2	22	28741757	28741856	0.248004	3	duplication
17315	MUTYH	1	45331419	45331557	-0.411527	1	deletion
17315	MUTYH	1	45331660	45331850	-0.260716	1	deletion
17315	MUTYH	1	45340218	45340255	0.228319	3	duplication
17315	FH	1	241519590	241519723	0.352813	3	duplication
17315	EPCAM	2	47369505	47369582	0.658423	3	duplication
17315	EPCAM	2	47379768	47379970	-0.31271	1	deletion
17315	EPCAM	2	47385165	47385211	0.222312	3	duplication
17315	EPCAM	2	47386571	47386614	0.280403	3	duplication
17315	MSH2	2	47445547	47445658	0.233507	3	duplication
17315	MSH2	2	47470964	47471063	0.247078	3	duplication
17315	MSH6	2	47783233	47783494	0.266407	3	duplication
17315	MSH6	2	47805617	47805708	0.265402	3	duplication
17315	BAP1	3	52405109	52405295	-0.279737	1	deletion
17315	NSD1	5	177191883	177192020	0.213964	3	duplication
17315	NSD1	5	177238236	177238508	0.236349	3	duplication
17315	NSD1	5	177248180	177248325	0.223976	3	duplication
17315	PMS2	7	5977587	5977758	0.443803	3	duplication
17315	PMS2	7	5978595	5978697	0.428894	3	duplication
17315	PMS2	7	6008996	6009020	0.371523	3	duplication
17315	EZH2	7	148846469	148846599	0.273195	3	duplication
17315	BMPR1A	10	86756627	86756931	0.510348	3	duplication
17315	PTEN	10	87864469	87864549	0.201096	3	duplication
17315	WT1	11	32399947	32400045	-0.251849	1	deletion
17315	WT1	11	32427955	32428059	-0.421027	1	deletion
17315	MEN1	11	64805634	64805771	0.249375	3	duplication
17315	ATM	11	108229177	108229324	0.201893	3	duplication
17315	ATM	11	108279490	108279609	0.291761	3	duplication
17315	ATM	11	108304674	108304853	0.248031	3	duplication
17315	SDHD	11	112086907	112086960	-0.282288	1	deletion
17315	HNF1A	12	120993519	120993707	-0.297667	1	deletion
17315	BRCA2	13	32329442	32329493	0.232677	3	duplication
17315	BRCA2	13	32344557	32344654	0.207346	3	duplication
17315	BRCA2	13	32379316	32379516	-0.331937	1	deletion
17315	RB1	13	48348955	48349024	0.206442	3	duplication
17315	RB1	13	48376917	48377035	-0.312601	1	deletion
17315	RB1	13	48380052	48380085	0.342332	3	duplication
17315	RB1	13	48380164	48380242	0.252504	3	duplication
17315	RB1	13	48463730	48463836	-0.264789	1	deletion
17315	RB1	13	48477354	48477405	0.36568	3	duplication
17315	PALB2	16	23641109	23641158	0.228152	3	duplication
17315	CDH1	16	68737415	68737464	0.441917	3	duplication
17315	NF1	17	31201410	31201486	0.303951	3	duplication
17315	NF1	17	31214450	31214586	0.243293	3	duplication
17315	NF1	17	31232072	31232190	0.272303	3	duplication
17315	NF1	17	31352256	31352415	0.228636	3	duplication
17315	NF1	17	31358968	31359016	0.288281	3	duplication
17315	BRCA1	17	43045677	43045803	-0.372055	1	deletion
17315	BRCA1	17	43104121	43104262	0.222665	3	duplication
17315	BRIP1	17	61780839	61781006	0.218796	3	duplication
17315	BRIP1	17	61863272	61863406	0.305816	3	duplication
17315	SMAD4	18	51049294	51049325	0.212876	3	duplication
17315	SMAD4	18	51059865	51059917	0.210638	3	duplication
17315	SMAD4	18	51076637	51076777	0.213369	3	duplication
17315	CHEK2	22	28687896	28687987	0.250901	3	duplication
17315	CHEK2	22	28711908	28712018	0.272269	3	duplication
17315	CHEK2	22	28741757	28741856	0.244069	3	duplication
17316	SDHB	1	17044760	17044889	0.208223	3	duplication
17316	MUTYH	1	45330515	45330558	0.211729	3	duplication
17316	MUTYH	1	45331419	45331557	-0.382016	1	deletion
17316	MUTYH	1	45332917	45332960	-0.344831	1	deletion
17316	FH	1	241502442	241502571	0.23634	3	duplication
17316	EPCAM	2	47369505	47369582	0.242784	3	duplication
17316	MSH2	2	47445547	47445658	0.730358	4	duplication
17316	MSH2	2	47470964	47471063	0.249529	3	duplication
17316	MSH6	2	47803419	47803686	-0.258846	1	deletion
17316	PMS2	7	5977587	5977758	0.311754	3	duplication
17316	PMS2	7	5978595	5978697	0.375145	3	duplication
17316	BMPR1A	10	86756627	86756931	0.465839	3	duplication
17316	BMPR1A	10	86923375	86923507	-0.325639	1	deletion
17316	PTEN	10	87894024	87894110	0.26318	3	duplication
17316	PTEN	10	87925512	87925558	0.213422	3	duplication
17316	WT1	11	32427955	32428059	-0.361346	1	deletion
17316	ATM	11	108279490	108279609	0.206612	3	duplication
17316	HNF1A	12	120999482	120999628	-0.402686	1	deletion
17316	BRCA2	13	32315462	32315679	0.24993	3	duplication
17316	RB1	13	48347824	48347864	0.334484	3	duplication
17316	RB1	13	48380052	48380085	0.227883	3	duplication
17316	RB1	13	48380164	48380242	0.219655	3	duplication
17316	RB1	13	48477354	48477405	0.349231	3	duplication
17316	FLCN	17	17215184	17215317	-0.283994	1	deletion
17316	NF1	17	31201410	31201486	0.350403	3	duplication
17316	NF1	17	31358968	31359016	0.306533	3	duplication
17316	BRIP1	17	61863272	61863406	0.238967	3	duplication
17316	SMAD4	18	51059865	51059917	0.283289	3	duplication
17316	STK11	19	1227581	1228447	0.205573	3	duplication
17317	MUTYH	1	45329305	45329438	0.220317	3	duplication
17317	MUTYH	1	45330515	45330558	0.301575	3	duplication
17317	MUTYH	1	45331419	45331557	-0.63194	1	deletion
17317	MUTYH	1	45340218	45340255	0.292526	3	duplication
17317	FH	1	241519590	241519723	0.22583	3	duplication
17317	EPCAM	2	47369505	47369582	0.33349	3	duplication
17317	EPCAM	2	47386571	47386614	0.20252	3	duplication
17317	MSH2	2	47478271	47478520	-0.268307	1	deletion
17317	MLH1	3	37000954	37001054	0.201032	3	duplication
17317	NSD1	5	177238236	177238508	0.228047	3	duplication
17317	PMS2	7	6008996	6009020	0.28454	3	duplication
17317	EZH2	7	148846469	148846599	0.208892	3	duplication
17317	BMPR1A	10	86756627	86756931	0.278275	3	duplication
17317	BMPR1A	10	86923375	86923507	-0.290593	1	deletion
17317	PTEN	10	87864469	87864549	0.229093	3	duplication
17317	PTEN	10	87925512	87925558	0.247468	3	duplication
17317	ATM	11	108227775	108227889	0.202311	3	duplication
17317	ATM	11	108279490	108279609	0.228458	3	duplication
17317	SDHD	11	112087856	112087974	-0.299185	1	deletion
17317	HNF1A	12	120993519	120993707	-0.62233	1	deletion
17317	HNF1A	12	120999482	120999628	-0.31232	1	deletion
17317	RB1	13	48379593	48379651	0.209723	3	duplication
17317	RB1	13	48380052	48380085	0.380229	3	duplication
17317	RB1	13	48477354	48477405	0.289077	3	duplication
17317	CDH1	16	68737415	68737464	0.276475	3	duplication
17317	CDH1	16	68813312	68813496	-0.255172	1	deletion
17317	FLCN	17	17216379	17216504	-0.251255	1	deletion
17317	NF1	17	31221849	31221930	0.227706	3	duplication
17317	NF1	17	31230841	31230926	0.241995	3	duplication
17317	NF1	17	31232072	31232190	0.23306	3	duplication
17317	NF1	17	31357268	31357370	-0.34237	1	deletion
17317	NF1	17	31358968	31359016	0.331379	3	duplication
17317	BRCA1	17	43051062	43051118	0.247565	3	duplication
17317	BRCA1	17	43115725	43115780	-0.894074	1	deletion
17317	BRCA1	17	43125259	43125382	0.25324	3	duplication
17317	SMAD4	18	51059865	51059917	0.215535	3	duplication
17317	STK11	19	1219323	1219414	0.246776	3	duplication
17317	STK11	19	1227581	1228447	0.215989	3	duplication
17317	CHEK2	22	28687896	28687987	0.274998	3	duplication
17317	CHEK2	22	28689134	28689216	0.247853	3	duplication
17317	CHEK2	22	28711908	28712018	0.218466	3	duplication
17319	MUTYH	1	45331419	45331557	-0.364062	1	deletion
17319	MUTYH	1	45340218	45340255	0.213404	3	duplication
17319	BAP1	3	52406828	52406908	0.208703	3	duplication
17319	PMS2	7	5977587	5977758	0.200698	3	duplication
17319	PMS2	7	5978595	5978697	0.377588	3	duplication
17319	PMS2	7	5982823	5982992	0.320783	3	duplication
17319	PMS2	7	5986758	5987621	0.493704	3	duplication
17319	EZH2	7	148847181	148847299	0.208348	3	duplication
17319	WT1	11	32427955	32428059	-0.267142	1	deletion
17319	HNF1A	12	120993519	120993707	-0.280862	1	deletion
17319	HNF1A	12	120996540	120996743	0.231652	3	duplication
17319	BRCA2	13	32315462	32315679	0.203743	3	duplication
17319	BRCA2	13	32326498	32326614	-0.259606	1	deletion
17319	RB1	13	48380164	48380242	0.209099	3	duplication
17319	NF1	17	31235917	31236022	0.215503	3	duplication
17319	NF1	17	31260368	31260516	0.251325	3	duplication
17319	RAD51C	17	58732483	58732545	0.230748	3	duplication
17320	MUTYH	1	45331419	45331557	-0.317503	1	deletion
17320	FH	1	241517181	241517317	0.203561	3	duplication
17320	NSD1	5	177246677	177246797	-0.275545	1	deletion
17320	PMS2	7	5977587	5977758	0.304457	3	duplication
17320	PMS2	7	5978595	5978697	0.370348	3	duplication
17320	EZH2	7	148847181	148847299	0.207728	3	duplication
17320	NF1	17	31235917	31236022	0.209962	3	duplication
17320	BRCA1	17	43045677	43045803	-0.83121	1	deletion
17320	BRIP1	17	61693429	61693513	0.224158	3	duplication
17320	SMAD4	18	51049294	51049325	0.27723	3	duplication
17326	MUTYH	1	45331419	45331557	-0.386754	1	deletion
17326	MUTYH	1	45340218	45340255	0.273712	3	duplication
17326	EPCAM	2	47369505	47369582	0.381796	3	duplication
17326	WT1	11	32427955	32428059	-0.322084	1	deletion
17326	MEN1	11	64807178	64807220	-0.298344	1	deletion
17326	HNF1A	12	120993519	120993707	-0.512674	1	deletion
17326	CDH1	16	68828173	68828305	0.221196	3	duplication
17326	NF1	17	31181709	31181786	0.215524	3	duplication
17326	NF1	17	31214450	31214586	0.236666	3	duplication
17326	BRCA1	17	43049120	43049195	-1.08081	1	deletion
17326	BRIP1	17	61715950	61716064	0.249856	3	duplication
17326	CHEK2	22	28687896	28687987	0.202674	3	duplication
17326	CHEK2	22	28695126	28695243	0.207577	3	duplication
17326	CHEK2	22	28711908	28712018	0.256142	3	duplication
17326	CHEK2	22	28719394	28719486	0.261842	3	duplication
17327	MUTYH	1	45331419	45331557	-0.2798	1	deletion
17327	EPCAM	2	47369505	47369582	0.228499	3	duplication
17327	APC	5	112775628	112775738	0.260255	3	duplication
17327	PMS2	7	5977587	5977758	-0.3127	1	deletion
17327	PMS2	7	5978595	5978697	-0.27571	1	deletion
17327	EZH2	7	148829727	148829849	0.203796	3	duplication
17327	WT1	11	32416489	32416541	0.211266	3	duplication
17327	ATM	11	108227624	108227697	-0.269461	1	deletion
17327	HNF1A	12	120988832	120989033	0.205202	3	duplication
17327	HNF1A	12	120993519	120993707	-0.39538	1	deletion
17327	HNF1A	12	120996540	120996743	0.220654	3	duplication
17327	BRCA1	17	43045677	43045803	0.227092	3	duplication
17327	STK11	19	1219323	1219414	0.234176	3	duplication
17327	STK11	19	1220372	1220506	0.21627	3	duplication
17327	STK11	19	1221212	1221341	0.204167	3	duplication
17328	MUTYH	1	45331419	45331557	-0.494888	1	deletion
17328	MSH2	2	47470964	47471063	0.277657	3	duplication
17328	MLH1	3	37040185	37040295	0.203219	3	duplication
17328	BAP1	3	52409841	52409879	0.209172	3	duplication
17328	PMS2	7	5977587	5977758	0.295982	3	duplication
17328	PMS2	7	5978595	5978697	0.381873	3	duplication
17328	PMS2	7	6003971	6004059	0.216384	3	duplication
17328	PTEN	10	87925512	87925558	0.20355	3	duplication
17328	WT1	11	32416489	32416541	0.254549	3	duplication
17328	WT1	11	32427955	32428059	-0.277398	1	deletion
17328	HNF1A	12	120993519	120993707	-0.504988	1	deletion
17328	BRCA2	13	32379316	32379516	-0.274058	1	deletion
17328	RB1	13	48347824	48347864	0.264412	3	duplication
17328	RB1	13	48348955	48349024	0.214521	3	duplication
17328	RB1	13	48459687	48459834	0.219136	3	duplication
17328	TP53	17	7670608	7670716	-0.431268	1	deletion
17328	SMAD4	18	51059865	51059917	0.211117	3	duplication
17329	MSH2	2	47470964	47471063	0.273076	3	duplication
17329	VHL	3	10141847	10142188	-0.359271	1	deletion
17329	NSD1	5	177251729	177251854	0.315719	3	duplication
17329	PMS2	7	5977587	5977758	-0.290999	1	deletion
17329	WT1	11	32416489	32416541	0.212068	3	duplication
17329	HNF1A	12	120993519	120993707	-0.275769	1	deletion
17329	FLCN	17	17236900	17237151	-0.281569	1	deletion
17329	SMAD4	18	51059865	51059917	0.294736	3	duplication
17329	STK11	19	1219323	1219414	0.286977	3	duplication
17330	SDHB	1	17027748	17027866	-0.32101	1	deletion
17330	MUTYH	1	45340218	45340255	0.258478	3	duplication
17330	MLH1	3	37012010	37012100	0.23817	3	duplication
17330	APC	5	112792445	112792530	0.21008	3	duplication
17330	PMS2	7	5977587	5977758	0.216342	3	duplication
17330	PMS2	7	5978595	5978697	0.233333	3	duplication
17330	BMPR1A	10	86756627	86756931	0.274547	3	duplication
17330	HNF1A	12	120993519	120993707	-0.270788	1	deletion
17330	BRCA2	13	32315462	32315679	0.217988	3	duplication
17330	RB1	13	48379593	48379651	0.245665	3	duplication
17330	RB1	13	48380164	48380242	0.215943	3	duplication
17330	NF1	17	31232072	31232190	0.221022	3	duplication
17330	NF1	17	31358968	31359016	0.23812	3	duplication
17330	STK11	19	1219323	1219414	0.280018	3	duplication
17333	EPCAM	2	47369505	47369582	0.270541	3	duplication
17333	PMS2	7	5978595	5978697	0.305952	3	duplication
17333	EZH2	7	148827163	148827267	-0.266279	1	deletion
17333	BMPR1A	10	86756627	86756931	0.387276	3	duplication
17333	FLCN	17	17236900	17237151	-0.265879	1	deletion
17333	BRCA1	17	43082403	43082576	-0.80935	1	deletion
17333	CHEK2	22	28695126	28695243	0.202362	3	duplication
17339	SDHB	1	17018880	17018959	0.553265	3	duplication
17339	SDHB	1	17023972	17024075	-0.393165	1	deletion
17339	SDHB	1	17027748	17027866	0.942857	4	duplication
17339	SDHB	1	17028599	17028737	0.564888	3	duplication
17339	SDHB	1	17033059	17033146	0.76156	4	duplication
17339	SDHB	1	17053947	17054020	-0.383815	1	deletion
17339	MUTYH	1	45331181	45331335	0.368373	3	duplication
17339	MUTYH	1	45333096	45333171	0.481244	3	duplication
17339	MUTYH	1	45340218	45340255	-0.353755	1	deletion
17339	FH	1	241500436	241500591	-0.930414	1	deletion
17339	FH	1	241502442	241502571	-1.1379	0	deletion
17339	FH	1	241506002	241506169	-0.698903	1	deletion
17339	FH	1	241508602	241508786	-0.607424	1	deletion
17339	FH	1	241511966	241512144	-0.835662	1	deletion
17339	FH	1	241513602	241513714	-1.25083	0	deletion
17339	FH	1	241517181	241517317	0.632413	3	duplication
17339	EPCAM	2	47373462	47373571	0.587075	3	duplication
17339	EPCAM	2	47373807	47374049	-0.456227	1	deletion
17339	EPCAM	2	47375233	47375300	0.885702	4	duplication
17339	EPCAM	2	47377013	47377078	0.944339	4	duplication
17339	EPCAM	2	47378952	47379055	0.643331	3	duplication
17339	EPCAM	2	47379768	47379970	0.245846	3	duplication
17339	EPCAM	2	47385165	47385211	0.535618	3	duplication
17339	MSH2	2	47408400	47408556	0.948853	4	duplication
17339	MSH2	2	47410093	47410373	0.37711	3	duplication
17339	MSH2	2	47412413	47412561	1.1147	5	list(NULL)
17339	MSH2	2	47414268	47414419	0.974527	4	duplication
17339	MSH2	2	47429741	47429942	1.04631	5	list(NULL)
17339	MSH2	2	47445547	47445658	-0.505887	1	deletion
17339	MSH2	2	47466657	47466809	0.565595	3	duplication
17339	MSH2	2	47470964	47471063	0.706784	4	duplication
17339	MSH2	2	47475024	47475271	0.766776	4	duplication
17339	MSH2	2	47476366	47476572	-0.837247	1	deletion
17339	MSH2	2	47478271	47478520	0.899602	4	duplication
17339	MSH2	2	47480695	47480872	0.340148	3	duplication
17339	MSH2	2	47482778	47482950	-0.394811	1	deletion
17339	MSH6	2	47795893	47796064	0.398108	3	duplication
17339	MSH6	2	47798610	47801156	-0.536792	1	deletion
17339	MSH6	2	47803419	47803686	0.273529	3	duplication
17339	MSH6	2	47805617	47805708	0.539998	3	duplication
17339	MSH6	2	47806203	47806359	-0.600921	1	deletion
17339	MSH6	2	47806451	47806652	-1.12018	0	deletion
17339	MSH6	2	47806778	47806861	-0.917562	1	deletion
17339	VHL	3	10146513	10146637	0.703728	4	duplication
17339	MLH1	3	37006990	37007064	0.302804	3	duplication
17339	MLH1	3	37008813	37008906	0.309344	3	duplication
17339	MLH1	3	37011819	37011863	1.02829	5	list(NULL)
17339	MLH1	3	37012010	37012100	0.219937	3	duplication
17339	MLH1	3	37014431	37014545	0.309684	3	duplication
17339	MLH1	3	37017505	37017600	0.807618	4	duplication
17339	MLH1	3	37020309	37020464	0.297638	3	duplication
17339	MLH1	3	37025636	37026008	-0.45874	1	deletion
17339	MLH1	3	37040185	37040295	-0.592944	1	deletion
17339	MLH1	3	37048903	37049018	-0.267755	1	deletion
17339	MLH1	3	37050485	37050654	0.400882	3	duplication
17339	BAP1	3	52402287	52402422	-0.284577	1	deletion
17339	BAP1	3	52402601	52402675	0.902221	4	duplication
17339	BAP1	3	52402778	52402872	0.552519	3	duplication
17339	BAP1	3	52407398	52407461	0.310093	3	duplication
17339	BAP1	3	52408473	52408607	0.770845	4	duplication
17339	BAP1	3	52409553	52409609	0.227722	3	duplication
17339	APC	5	112754890	112755026	-1.64475	0	deletion
17339	APC	5	112766325	112766411	-0.504224	1	deletion
17339	APC	5	112767188	112767391	-0.665099	1	deletion
17339	APC	5	112775628	112775738	-0.797995	1	deletion
17339	APC	5	112780789	112780904	-0.568857	1	deletion
17339	APC	5	112792445	112792530	0.613447	3	duplication
17339	APC	5	112801278	112801384	-1.91082	0	deletion
17339	APC	5	112818965	112819345	-0.376901	1	deletion
17339	APC	5	112821895	112821992	-0.48255	1	deletion
17339	APC	5	112827107	112827248	-0.860825	1	deletion
17339	APC	5	112827928	112828007	-0.424132	1	deletion
17339	APC	5	112828855	112828973	0.336839	3	duplication
17339	APC	5	112834950	112835166	0.724687	4	duplication
17339	APC	5	112837552	112844127	-0.988266	1	deletion
17339	NSD1	5	177135103	177136031	0.338877	3	duplication
17339	NSD1	5	177191883	177192020	0.58547	3	duplication
17339	NSD1	5	177204119	177204293	-0.734532	1	deletion
17339	NSD1	5	177235820	177235946	-0.525999	1	deletion
17339	NSD1	5	177239755	177239866	0.361929	3	duplication
17339	NSD1	5	177246677	177246797	-0.316333	1	deletion
17339	NSD1	5	177248180	177248325	-0.780478	1	deletion
17339	NSD1	5	177256950	177257152	0.912236	4	duplication
17339	NSD1	5	177259988	177260169	-0.279496	1	deletion
17339	NSD1	5	177269601	177269808	-1.23558	0	deletion
17339	NSD1	5	177273671	177273785	0.619079	3	duplication
17339	NSD1	5	177280564	177280835	0.719571	4	duplication
17339	NSD1	5	177282464	177282582	0.85714	4	duplication
17339	NSD1	5	177291953	177292159	0.341726	3	duplication
17339	PMS2	7	5973398	5973543	0.637532	3	duplication
17339	PMS2	7	5978595	5978697	1.1647	5	list(NULL)
17339	PMS2	7	5982823	5982992	0.973695	4	duplication
17339	PMS2	7	5986758	5987621	0.764416	4	duplication
17339	PMS2	7	5989799	5989956	1.10982	5	list(NULL)
17339	PMS2	7	5991972	5992058	1.06115	5	list(NULL)
17339	PMS2	7	5995533	5995634	0.610288	3	duplication
17339	PMS2	7	5997325	5997424	0.312354	3	duplication
17339	PMS2	7	5999107	5999276	0.98172	4	duplication
17339	PMS2	7	6003689	6003793	-0.519901	1	deletion
17339	EZH2	7	148809070	148809156	0.522274	3	duplication
17339	EZH2	7	148809309	148809391	0.380615	3	duplication
17339	EZH2	7	148810332	148810415	1.41703	6	list(NULL)
17339	EZH2	7	148811624	148811721	0.780975	4	duplication
17339	EZH2	7	148815505	148815547	-0.429727	1	deletion
17339	EZH2	7	148816683	148816779	-1.07705	1	deletion
17339	EZH2	7	148817221	148817392	-0.310744	1	deletion
17339	EZH2	7	148817876	148818118	-0.723491	1	deletion
17339	EZH2	7	148819595	148819688	-1.39032	0	deletion
17339	EZH2	7	148826453	148826633	-0.938215	1	deletion
17339	EZH2	7	148829727	148829849	0.283336	3	duplication
17339	EZH2	7	148832633	148832751	0.319179	3	duplication
17339	EZH2	7	148846469	148846599	-1.41757	0	deletion
17339	EZH2	7	148847181	148847299	-1.77069	0	deletion
17339	BMPR1A	10	86838853	86838991	0.320748	3	duplication
17339	BMPR1A	10	86876018	86876086	0.734756	4	duplication
17339	BMPR1A	10	86890061	86890225	-0.566944	1	deletion
17339	BMPR1A	10	86892126	86892230	0.613547	3	duplication
17339	BMPR1A	10	86912239	86912385	-0.682616	1	deletion
17339	BMPR1A	10	86917133	86917327	0.390862	3	duplication
17339	BMPR1A	10	86919171	86919470	0.345886	3	duplication
17339	BMPR1A	10	86921519	86921696	-0.466689	1	deletion
17339	BMPR1A	10	86923375	86923507	-0.316484	1	deletion
17339	BMPR1A	10	86923593	86923720	-0.677429	1	deletion
17339	PTEN	10	87864469	87864549	1.1728	5	list(NULL)
17339	PTEN	10	87894024	87894110	-0.836844	1	deletion
17339	PTEN	10	87925512	87925558	-2.13279	0	deletion
17339	PTEN	10	87931045	87931090	-1.97989	0	deletion
17339	PTEN	10	87933012	87933252	-0.988786	1	deletion
17339	PTEN	10	87957852	87958020	-0.553379	1	deletion
17339	PTEN	10	87960893	87961119	-0.649536	1	deletion
17339	PTEN	10	87965286	87965473	-0.305053	1	deletion
17339	WT1	11	32391971	32392065	0.293535	3	duplication
17339	WT1	11	32399947	32400045	0.527937	3	duplication
17339	WT1	11	32416489	32416541	-0.433024	1	deletion
17339	WT1	11	32417576	32417655	-0.772104	1	deletion
17339	MEN1	11	64807178	64807220	0.457589	3	duplication
17339	MEN1	11	64807551	64807681	0.291819	3	duplication
17339	MEN1	11	64810618	64810728	-0.281784	1	deletion
17339	ATM	11	108222820	108223198	-0.294238	1	deletion
17339	ATM	11	108227775	108227889	0.32169	3	duplication
17339	ATM	11	108235669	108235835	-0.387776	1	deletion
17339	ATM	11	108243952	108244119	-0.423985	1	deletion
17339	ATM	11	108246963	108247128	0.484977	3	duplication
17339	ATM	11	108248932	108249103	0.344791	3	duplication
17339	ATM	11	108250700	108251073	-0.395846	1	deletion
17339	ATM	11	108251836	108252032	-1.07564	1	deletion
17339	ATM	11	108252816	108252913	-1.06544	1	deletion
17339	ATM	11	108253813	108254040	-0.491446	1	deletion
17339	ATM	11	108256214	108256341	0.387237	3	duplication
17339	ATM	11	108257480	108257607	0.333316	3	duplication
17339	ATM	11	108258985	108259076	0.891074	4	duplication
17339	ATM	11	108267170	108267343	0.524389	3	duplication
17339	ATM	11	108268409	108268610	0.340644	3	duplication
17339	ATM	11	108271063	108271147	0.791644	4	duplication
17339	ATM	11	108271250	108271407	0.651228	3	duplication
17339	ATM	11	108272721	108272853	-0.427665	1	deletion
17339	ATM	11	108279490	108279609	-1.4218	0	deletion
17339	ATM	11	108280994	108281169	-0.303956	1	deletion
17339	ATM	11	108282709	108282880	0.26728	3	duplication
17339	ATM	11	108284226	108284474	-0.602553	1	deletion
17339	ATM	11	108292618	108292794	-0.981572	1	deletion
17339	ATM	11	108294926	108295060	0.310919	3	duplication
17339	ATM	11	108299713	108299886	1.04801	5	list(NULL)
17339	ATM	11	108301647	108301790	-1.09851	1	deletion
17339	ATM	11	108302852	108303030	-1.32207	0	deletion
17339	ATM	11	108310159	108310316	-0.787532	1	deletion
17339	ATM	11	108317372	108317522	0.818264	4	duplication
17339	ATM	11	108325309	108325545	-0.897665	1	deletion
17339	ATM	11	108326057	108326226	-0.747676	1	deletion
17339	ATM	11	108327644	108327759	0.395015	3	duplication
17339	ATM	11	108329020	108329239	1.0075	5	list(NULL)
17339	ATM	11	108331878	108332038	1.02781	5	list(NULL)
17339	ATM	11	108332761	108332901	0.684699	3	duplication
17339	ATM	11	108333885	108333969	-0.776549	1	deletion
17339	ATM	11	108334968	108335110	-1.36376	0	deletion
17339	ATM	11	108335844	108335962	-0.536731	1	deletion
17339	ATM	11	108343221	108343372	-1.18696	0	deletion
17339	ATM	11	108345742	108345909	-1.2154	0	deletion
17339	ATM	11	108347278	108347366	-1.31787	0	deletion
17339	ATM	11	108353765	108353881	-0.725566	1	deletion
17339	ATM	11	108354810	108354875	-0.308819	1	deletion
17339	ATM	11	108365081	108365219	0.284784	3	duplication
17339	ATM	11	108365324	108365509	0.609996	3	duplication
17339	SDHD	11	112086907	112086960	-0.537302	1	deletion
17339	SDHD	11	112088866	112089012	-0.443247	1	deletion
17339	HNF1A	12	120978768	120979095	-0.326943	1	deletion
17339	BRCA2	13	32315462	32315679	-0.384745	1	deletion
17339	BRCA2	13	32316460	32316528	0.999983	4	duplication
17339	BRCA2	13	32319076	32319326	0.635386	3	duplication
17339	BRCA2	13	32325075	32325185	0.71739	4	duplication
17339	BRCA2	13	32326100	32326151	1.13674	5	list(NULL)
17339	BRCA2	13	32326241	32326283	0.837593	4	duplication
17339	BRCA2	13	32326498	32326614	0.291906	3	duplication
17339	BRCA2	13	32329442	32329493	-0.485887	1	deletion
17339	BRCA2	13	32330918	32331031	0.349189	3	duplication
17339	BRCA2	13	32332271	32333388	-0.607802	1	deletion
17339	BRCA2	13	32336264	32341197	-1.03172	1	deletion
17339	BRCA2	13	32344557	32344654	-1.11436	0	deletion
17339	BRCA2	13	32346826	32346897	-1.42303	0	deletion
17339	BRCA2	13	32356427	32356610	0.59708	3	duplication
17339	BRCA2	13	32357741	32357930	0.697464	3	duplication
17339	BRCA2	13	32362522	32362694	-0.629919	1	deletion
17339	BRCA2	13	32363178	32363534	-1.41278	0	deletion
17339	BRCA2	13	32370401	32370558	0.33874	3	duplication
17339	BRCA2	13	32376669	32376792	0.383228	3	duplication
17339	BRCA2	13	32379316	32379516	-0.264931	1	deletion
17339	BRCA2	13	32394688	32394934	-0.658899	1	deletion
17339	BRCA2	13	32398161	32398771	-0.896831	1	deletion
17339	RB1	13	48307279	48307407	0.317795	3	duplication
17339	RB1	13	48342598	48342715	-1.3129	0	deletion
17339	RB1	13	48347824	48347864	-1.50532	0	deletion
17339	RB1	13	48348955	48349024	-1.82314	0	deletion
17339	RB1	13	48360016	48360128	-1.19298	0	deletion
17339	RB1	13	48362814	48362958	0.362966	3	duplication
17339	RB1	13	48364893	48364972	-1.22297	0	deletion
17339	RB1	13	48367493	48367604	0.626117	3	duplication
17339	RB1	13	48368526	48368605	0.676224	3	duplication
17339	RB1	13	48373404	48373493	-0.309672	1	deletion
17339	RB1	13	48379593	48379651	1.22503	5	list(NULL)
17339	RB1	13	48380052	48380085	0.803138	4	duplication
17339	RB1	13	48380164	48380242	0.8105	4	duplication
17339	RB1	13	48381246	48381444	-0.77545	1	deletion
17339	RB1	13	48452992	48453112	-1.40261	0	deletion
17339	RB1	13	48456203	48456350	0.636966	3	duplication
17339	RB1	13	48463730	48463836	-0.451413	1	deletion
17339	RB1	13	48464997	48465112	0.642355	3	duplication
17339	RB1	13	48465204	48465369	0.556995	3	duplication
17339	RB1	13	48473359	48473391	-1.16859	0	deletion
17339	RB1	13	48476700	48476844	-1.58741	0	deletion
17339	RB1	13	48477354	48477405	-1.72432	0	deletion
17339	RB1	13	48479997	48480072	-0.943682	1	deletion
17339	PALB2	16	23614003	23614092	0.553191	3	duplication
17339	PALB2	16	23621361	23621479	0.254251	3	duplication
17339	PALB2	16	23622968	23623131	0.517993	3	duplication
17339	PALB2	16	23624008	23624095	0.722069	4	duplication
17339	PALB2	16	23626235	23626398	0.647455	3	duplication
17339	PALB2	16	23634861	23636335	-0.344182	1	deletion
17339	PALB2	16	23637849	23637953	0.483632	3	duplication
17339	PALB2	16	23638069	23638130	0.333399	3	duplication
17339	CDH1	16	68737415	68737464	-0.358626	1	deletion
