CHR:START-STOP	SAMPLE	17304.normalized.coverage.txt	17306.normalized.coverage.txt	17301.normalized.coverage.txt	17296.normalized.coverage.txt	17299.normalized.coverage.txt	17303.normalized.coverage.txt	17298.normalized.coverage.txt	17307.normalized.coverage.txt	17305.normalized.coverage.txt	17300.normalized.coverage.txt	17297.normalized.coverage.txt
3:14170437-14170551	0.593665556692701	0.65715156565461	0.603663452309937	0.530070283892003	0.569004905896351	0.659673674353945	0.629340892941342	0.603781541481663	0.576478754464342	0.623286298833245	0.570896689041404	0.603794092624117
3:14172866-14173063	1.13507165671542	1.09666038327206	1.17894529972319	1.10310501343009	1.22096286801126	1.25272096810117	1.18104175356566	1.16720851838741	1.21813599108404	1.31037832508751	1.23536799061957	1.1843372102783
3:14178465-14178569	0.839414899054041	0.901105561346526	1.33095725077365	0.851126573673908	0.528029004421014	1.12210028662249	0.455024449255454	1.2504407209236	1.40505225822764	1.23778647254051	1.08589441155743	1.10857860074626
3:36993547-36993664	0.859854030612031	0.840764456157399	0.857448956079943	0.923094351262749	0.872338024516836	0.927456500380413	0.894115351360875	0.930543650552103	0.810733555151968	0.797545201209468	0.928166569295978	0.844322081536863
3:36996618-36996710	0.948874178739135	0.882140250753432	0.998066208218507	0.90626290501603	0.892529595406915	0.948862757906293	0.975303068883915	0.967860884748131	0.904528421569129	0.963540531215662	0.886573469900008	0.960382949535028
3:37000954-37001054	0.999037068191034	0.915563262085482	1.04093523675801	0.926905244752572	0.846463064789087	1.07545784724724	0.979083128266727	1.11666377613004	0.937484918060019	0.970538063070198	1.00296563948499	0.992049771166777
3:37004400-37004475	1.19596925818211	1.12421448110694	1.14156419068964	1.20751268400588	1.25812690283259	1.22913157425189	1.38528433053379	1.06774800134433	1.23779843237596	1.12741699651159	1.25174780365846	1.17515919384281
3:37006990-37007064	0.963701274820344	1.01007090188157	1.00296430459999	1.05290797843736	1.09738246189843	1.0079474851447	1.06029471984903	1.00936522277714	0.998393194512666	1.15559563502496	0.999023273837224	1.10499693579583
3:37008813-37008906	1.96260520859421	1.85045266223571	1.88313427321393	1.69411107881016	1.69236223084194	1.99766905967321	1.74284611606875	1.87237757968804	2.10144925879653	1.87643190136784	1.836988766235	1.97488315091644
3:37011819-37011863	0.918481150531902	0.931627374017655	0.9513163144832	0.908607550478741	0.943333763438644	1.00279258181511	0.946176716586883	0.980172372536171	0.978778998569937	0.967921529068556	0.945582317278648	1.06464564263098
3:37012010-37012100	1.05257989266614	0.893307678764817	0.920799378912703	0.842748013518978	0.812485945857013	0.894557490171164	0.963835562419428	0.814331796262353	0.753553954972355	0.917641849751698	0.833203098087101	0.859665678351331
3:37014431-37014545	1.2954698435813	1.30423640932246	1.41652434462818	1.25958813813011	1.17970279709404	1.32931945457091	1.26821390194317	1.34110773553447	1.2462659834581	1.23176165793731	1.24102515038268	1.294260213162
3:37017505-37017600	1.16839963914614	1.16071637129429	1.18812602487801	1.11276062831831	1.13826512027564	1.12762268787731	1.08522719573608	1.13260720394906	1.13237742140321	1.29424177533675	1.10287627095644	1.14534396507383
3:37020309-37020464	1.51686878110195	1.61628838966343	1.61680776211186	1.70593565967397	1.68244960148249	1.73739113722254	1.68025629070914	1.61501532873974	1.68993612219377	1.69542354773839	1.71404674745639	1.6542495198324
3:37025636-37026008	0.57618896576896	0.593296037338858	0.615763374522833	0.670719281279881	0.719247287886529	0.688494450830766	0.6793459058631	0.570544761230336	0.604168631101929	0.577953904699319	0.655282828509704	0.582049335682453
3:37028783-37028933	0.971052453584437	0.948219970630524	0.972729458349893	0.94444616585112	0.916831632872363	1.01154300538614	0.920599641099816	0.994206329067787	0.979669076032525	0.970703952833991	0.988385737460636	0.955110653450246
3:37040185-37040295	0.908644795980698	0.776153559220446	0.819576327775998	0.832714012043113	0.860238622499141	0.880617399953285	0.845436144530015	0.948240227219545	0.828047727917034	0.832842018678306	0.834551474331557	0.904366136098856
3:37042267-37042332	1.51607717105393	1.35905302723735	1.50465588684998	1.38682062822474	1.3085669787669	1.52602023595664	1.43003227560652	1.37974129232419	1.43707141650572	1.51512399582696	1.37780385533419	1.30845895635838
3:37047518-37047684	1.17137057564453	1.08452345922575	1.08565921628318	1.04450239066903	1.1023798479428	1.14503414363217	1.13543434235957	1.03509268212773	1.09705985659895	1.08824439092505	1.09159309175918	1.08846371455139
3:37048516-37048610	1.21219486534815	1.23913256374368	1.09808824270321	1.1617684483213	1.08580255714167	1.20652548566201	1.15968242854784	1.1701348160069	1.19824709203062	1.1989004038187	1.14470811287452	1.09533923209018
3:37048903-37049018	0.767787383209221	0.800856573321022	0.818854862968673	0.821761071711547	0.927473556463523	0.788536325217331	0.896001402042404	0.870831400774862	0.831442625141598	0.807106483958984	0.731341006000119	0.743690088090081
3:37050485-37050654	1.5658646454376	1.59821968066655	1.5509869206853	1.65469130466188	1.67423532855304	1.4268454580261	1.63095635833753	1.58316645799342	1.41270259217046	1.60769048402338	1.64788392850208	1.5365449234552
3:52402287-52402422	0.697448032806176	0.712536760191491	0.736247997346093	0.682987790693838	0.818089412039152	0.709777546889812	0.611409882833234	0.841822631162978	0.742821826275214	0.75298570256594	0.764647663856832	0.758564657351515
3:52402601-52402675	0.974639886392955	1.04027653492477	0.929621081296107	0.98271726642977	0.974375944853766	0.888682489555649	0.992022868385572	0.912046469243881	0.944833964720153	0.95829992276857	0.882724525239158	0.924439449396983
3:52402778-52402872	0.996267632432135	1.08891534915842	1.0028617266653	1.06793533148943	1.06676875471989	1.04696185947731	1.12396683589508	1.03366532677364	0.973447395185073	1.12694194855164	1.07044880838768	0.997950990561308
3:52403137-52403299	0.812382615323393	0.76698435001038	0.708863108048153	0.725880613164401	0.84667175172297	0.656700914110118	0.762138755970378	0.791856428025588	0.7538404732706	0.707672913585917	0.708420685866293	0.733382141640456
3:52403415-52403895	0.921335744341422	0.98487676150014	0.9723789837397	1.05686076689755	1.16186450439456	0.943478416682843	0.988959030780557	0.975719374461181	0.925854835108585	0.990490077388195	1.03426270811209	0.969736851302914
3:52404452-52404587	0.275114476915314	0.259552494396787	0.247883853260799	0.251118285959629	0.252084935835813	0.25928567805255	0.257611444839599	0.287357166787416	0.24972580419388	0.255726611330521	0.285093863775912	0.22410456275459
3:52405109-52405295	0.258873277430146	0.295056641954197	0.278204181123139	0.302578861878943	0.357259820402285	0.278011187199516	0.318252351161626	0.259987591348807	0.300903289094798	0.289125499092692	0.292102513816381	0.272888758128642
3:52405764-52405913	0.780663040581149	0.869958678863402	0.710802685829931	0.803078233946723	0.726674544666382	0.75405906040486	0.740631411785143	0.724352892574487	0.815688057133987	0.781423732346324	0.785649739726028	0.733978019827151
3:52406252-52406377	1.03654619096628	1.01114609485264	0.957282931017712	0.937398715656287	1.02574401162173	0.917192382652479	0.955837752567374	0.884539563812145	0.923030020683622	0.997329259922747	0.968324099526373	0.963993395721676
3:52406828-52406908	0.543539848924876	0.636251818894073	0.538829923504773	0.610190265373525	0.602572421218836	0.572779286551924	0.58234003247645	0.532274982826666	0.562704214971406	0.598702189883522	0.536523993922907	0.532432616401766
3:52407173-52407317	0.765520499889897	0.751315690408245	0.745199631780105	0.722772437623056	0.796065170256301	0.597579437079193	0.72428404760794	0.760615315546715	0.607321316981585	0.694526903849713	0.720179274085847	0.723860882313874
3:52407398-52407461	0.605870744342141	0.628258943688797	0.65389415729575	0.650024913387538	0.641219465314987	0.594871871284113	0.680510164153006	0.515284048570712	0.542237356326684	0.641090794754506	0.708669808498063	0.629489340728378
3:52407957-52408078	0.646589486039353	0.666528524015018	0.620449476505955	0.622421611819053	0.629718373176884	0.574856146448296	0.681004357179685	0.642293838809365	0.656017612495641	0.63401559632874	0.598328204832203	0.585270702194424
3:52408473-52408607	0.831545575531245	0.79916633352328	0.804603368575639	0.83628165701231	0.825316862180181	0.710760852149214	0.830745640065446	0.83904389023823	0.829462596626923	0.786445667922963	0.868000339690572	0.916420144211819
3:52409553-52409609	1.3821631379309	1.34115744253242	1.27532581752637	1.30956895221561	1.33539657021348	1.248966529838	1.29898756432913	1.29225478191583	1.20510974680301	1.20191658134221	1.27935889534633	1.12574074530045
3:52409713-52409744	0.442132202955455	0.514333136599088	0.560598670878394	0.551954542464413	0.627794679259758	0.500746713493766	0.4637289312616	0.479513968233416	0.468422956666503	0.485369319437756	0.544501108194383	0.505603174396532
3:52409841-52409879	0.383995641383522	0.344028948244985	0.354157158048779	0.297165230914322	0.379063164845547	0.335051831383525	0.290549688598456	0.407645092149745	0.404468331022209	0.360723521145696	0.364767433459892	0.381508077609244
3:128481018-128481319	0.296989301242209	0.283745247426347	0.281282373979984	0.32056573859864	0.33907186608486	0.286473571856183	0.319516880500423	0.287019685634095	0.276717600166672	0.300237097089291	0.31780677936024	0.277028992255875
3:128481818-128481945	0.719195719761722	0.699252659915873	0.653660792494329	0.624005429964469	0.605646113346083	0.6580586699582	0.668796754878142	0.680977068149788	0.599667044642908	0.687606284522027	0.668844441776696	0.582129283560811
3:128483859-128484006	0.496863641911748	0.468894388225088	0.391263016290911	0.4557896182862	0.440482615583258	0.418179862070748	0.484563026975707	0.466983336839323	0.403612714523327	0.448223585147008	0.466242347456664	0.40112941890172
3:128485726-128486369	0.105700691188922	0.112487964286023	0.098173922028023	0.104546187094484	0.11381985180627	0.108401955566748	0.105702397373043	0.10686990845946	0.0996739068254758	0.105220860996295	0.107082249233533	0.0895995060248918
3:128486802-128487032	0.0534074111805244	0.0776436025170473	0.168387663507716	0.0815652831082469	0.0568953844199763	0.153564470864715	0.0253037175085409	0.165929694673613	0.161763702033771	0.158917115402905	0.119870544331072	0.116818773884999
4:41745806-41746323	0.356122571829146	0.35278357033485	0.415556035674047	0.336353918968003	0.361469080260184	0.390511241251406	0.234061276983695	0.450871898922328	0.412046789240732	0.398900034105102	0.382494584732275	0.363640259782087
4:41747348-41747537	0.83102023431756	0.890093945197898	0.929997200389973	0.96570338379258	1.1603770549722	0.906595530316565	0.853012179335145	0.852192506601392	0.826327633528603	0.979096466793149	0.94338277204231	0.901217255663262
4:41748369-41748611	0.725455436186882	0.81831479139365	0.744960283265827	0.806355332071837	0.859456046497079	0.843732527111735	0.803346178054877	0.734020047516158	0.742087315448786	0.809142403787351	0.839900344837857	0.702628857765412
4:54658014-54658082	1.39394133591808	1.33826900039827	1.5626637089176	1.34611028553647	1.34537580178587	1.68085605099513	1.11593719396401	1.63142188004622	1.67191796117013	1.44083554342299	1.32298649623509	1.33291234741881
4:54695511-54695782	1.13060145876245	1.01781593599521	1.03400267800517	1.06050949470696	1.17357539350343	1.1590089971673	1.11440925417138	1.05281263411315	0.945787056516377	1.09431444819111	1.0810884207862	1.04824246993534
4:54698283-54698566	0.831398048204115	0.820579074896285	0.776970582602196	0.867248545068798	0.926896337284697	0.878144238240245	0.884000708254446	0.835641320514918	0.764814813312649	0.845698475372253	0.840174379732804	0.870763509839133
4:54699629-54699767	0.946385404724534	0.95648437762002	0.987346814043324	1.00258931918433	1.0543674226702	0.988821701230518	1.00302880970437	0.940530755158611	0.952752109580925	1.02125508812796	0.966298940132274	0.947464438364087
4:54703723-54703893	1.68081601968311	1.67156970962514	1.66972088008984	1.68431356895157	1.69442689944312	1.72680322402535	1.72182102788057	1.68967025053503	1.71889317769679	1.71000676606454	1.63829270717893	1.76632578557321
4:54707097-54707288	0.990256193703853	1.02213493148917	1.07206763993666	1.1162471904473	1.17943638824228	1.1198952990711	1.02795332757167	0.98171806543753	1.09732569831897	1.08024398004395	1.02184083088545	1.07617306071849
4:54709423-54709540	1.20340319617849	1.23279985938018	1.31661343623939	1.19320156270899	1.32945787289287	1.34498281208683	1.23033372791752	1.35913594952574	1.16400274009607	1.24116459136684	1.27897483128901	1.16866742612014
4:54723583-54723699	0.948834598236734	0.983847127553268	1.12495511343096	0.965960146119909	1.08862316085974	1.11665734437853	1.02441200878145	0.909602287557706	0.947117249715444	0.983334196213676	1.05866738392688	0.968658087930937
4:54725856-54726051	1.209856017479	1.16115373792659	1.11933897150664	1.20674915392725	1.34213449408939	1.21801724510775	1.26600157245176	1.20831547601077	1.08135550313846	1.21788724132918	1.11566456605397	1.2094301843656
4:54727217-54727325	1.35153022789093	1.44971548539113	1.34819889196292	1.36144845614267	1.43658753240917	1.39670069578081	1.46956771774085	1.40505237882328	1.29577161931978	1.45041190706012	1.32131529858029	1.40713595768638
4:54727415-54727543	0.962362734193695	1.01954717891473	0.935006422867371	1.04254288869731	1.13957496379683	1.0269878506222	1.07080726394312	0.868895632254729	0.870790153501584	1.11538998863661	1.04247441286181	1.0607249986763
4:54727822-54727928	1.00015011989491	0.920875444306955	0.903626123013227	0.962419528764116	1.02373373482778	0.940679473025274	0.945731067480698	0.935258159996983	0.917241563379907	0.938709849753393	0.927157622637309	0.889428674506447
4:54728010-54728122	0.960960624881372	1.07665997164919	1.08138513567107	0.989048484869423	0.980545529845908	1.13464487796213	1.0394128760164	0.944799672604518	1.05075416736716	0.980898632863444	0.976079079451187	1.07147212547104
4:54729334-54729486	1.66462399597365	1.72074612034433	1.6787049975365	1.61511612173654	1.59927453788745	1.77295897695907	1.62299833858424	1.70882340170404	1.71993685259761	1.70233813471103	1.52582421904433	1.65046532025679
4:54731327-54731420	0.973103443254302	1.03117384189003	1.02759155708699	0.958595121467591	1.16450639217457	0.93068452269663	1.06994779780976	0.895753872612549	0.966394712812814	1.0319474374488	0.969645487485721	0.945539293453226
4:54731870-54731999	0.874968984892518	0.856523322627446	0.848483644587972	0.836355982949168	0.787656640872445	0.870771435270005	0.81381097403045	0.868213365161219	0.86465216356599	0.849400833282358	0.767792837082931	0.76868072889308
4:54733069-54733193	1.26306180797911	1.20446214632909	1.31373270590683	1.27477089995925	1.20561105792826	1.24996969985012	1.31818230797406	1.26476832988732	1.24724073643151	1.30187270447123	1.187920509377	1.20768199075884
4:54736497-54736610	0.920409800467073	0.87412550721654	0.747701678570437	0.847680552965025	0.972800802517701	0.849008605432888	0.877347803740698	0.900309137703698	0.78468205118888	0.900517501861989	0.811178581416681	0.756812199857907
4:54736720-54736821	0.887198160725231	0.876037163871883	0.959257556260509	0.954074753125939	0.959049665619059	0.921062036481396	0.946105094409103	0.937204155218731	0.844564375522038	0.897863265641303	0.878493592542927	0.92195040545077
4:54737174-54737281	1.47598092271266	1.59732672379227	1.58364089656185	1.51372878695853	1.46003151136455	1.6191958585672	1.55551433107636	1.43890714404367	1.55483929847499	1.63387090492742	1.51984527588185	1.53956162339857
4:54738428-54738558	0.439459919338813	0.593894682916818	0.524145892153793	0.586024876229901	0.656183872526046	0.602569462961246	0.550427577463791	0.421860207395697	0.478703154439609	0.569924840131744	0.520178435245883	0.541278049663295
5:112737876-112737937	0.719219707944995	0.700110080751277	0.684804308282561	0.722421078648817	0.63678486796997	0.674055755319736	0.614589907526648	0.790589777982604	0.588996945680439	0.635476934338879	0.685538772138198	0.646924374040691
5:112754890-112755026	1.03927484681362	0.964384312415933	1.07056316356119	0.887748989834974	0.940623053371927	1.12449398932467	0.993948709165868	1.13739330030525	1.12498308319078	1.00037559922149	1.0042185187206	1.07705781723898
5:112766325-112766411	1.85985182554316	1.88043961196275	1.93964616706731	1.87380416652001	1.81078096545181	1.86539960371917	1.93917046338236	1.84155137910329	1.81504911242732	1.94075942750043	1.84451434573639	1.88338013920643
5:112767188-112767391	1.73053152951696	1.68951996515911	1.63581887267455	1.69591517200481	1.74175887210684	1.76863839324352	1.69450910408728	1.64931860787386	1.75405320666696	1.7455750395105	1.66831198430724	1.61097106834794
5:112775628-112775738	1.28588656436363	1.21150557147009	1.22998637039306	1.24862168399185	1.10658688772693	1.20796568023386	1.207900070233	1.14862806250889	1.3091523192275	1.29659439380509	1.22307794078557	1.21775542343195
5:112780789-112780904	2.0558112947025	1.9792662472528	1.9594009676565	1.9943067808773	2.01668170676027	2.21602242151849	2.12227653988575	2.02997105158741	2.34803222310039	2.14965988277851	1.98770795845598	2.04114395249955
5:112792445-112792530	1.0435831245295	1.18748685391296	1.08370168736283	1.12018646510078	1.07174060991597	1.27320152815052	1.00918035897366	1.15364645108749	1.07577282701802	1.07638327281386	1.10700755459996	1.07497917240167
5:112801278-112801384	1.5441913218502	1.63121352599066	1.6865351132179	1.66599560396769	1.63965767966761	1.71722841321663	1.65034209445654	1.57520424030684	1.63635424662511	1.67443849261859	1.72450989799074	1.60832745850357
5:112815494-112815594	0.682439825941254	0.685820948401853	0.625987830163133	0.645304540706704	0.641161743397105	0.683387222907693	0.747494408020378	0.622830964677137	0.639784529391992	0.661998937347455	0.662456522293721	0.646738894962901
5:112818965-112819345	1.13619310428344	1.16955482198868	1.14739403664456	1.27664256218741	1.32846994006757	1.21942764255052	1.21522940642578	1.17921904895647	1.03965773705369	1.17517062715251	1.26766051176278	1.15163319817133
5:112821895-112821992	0.698399164272961	0.640913418250001	0.559939607648006	0.581280178697005	0.53370129288986	0.561219986946959	0.595528062811598	0.629956053788598	0.579606825369922	0.575174497111408	0.631068108701638	0.561842775920396
5:112827107-112827248	0.479746873737106	0.608873578892598	0.582027201435291	0.605427999891916	0.556066315995594	0.568740782324927	0.585379996022206	0.574505416670395	0.536342562334961	0.543889195748834	0.56406346285414	0.511733577709024
5:112827928-112828007	0.776543070103965	0.783979688397158	0.735985568796509	0.756692092443822	0.718456941626291	0.801915236171006	0.793483804174627	0.8449081731362	0.749957214960369	0.862883146812433	0.72516691677608	0.84175841957085
5:112828855-112828973	0.998018769811083	1.0782727611058	0.962787946846115	0.955480189022895	0.883934579826823	1.06304237680025	0.958654891560037	0.959321588898944	1.02911268215953	0.946144727348837	1.01677948941665	1.0013418465754
5:112834950-112835166	0.936003319003862	1.12692979894914	1.05738189895343	1.13232862042208	1.13322555282974	1.10534436770723	1.05727067234278	1.05390250831392	0.992830210371487	1.12258357203017	1.05822103921162	1.12413112801617
5:112837552-112844127	0.952095791752735	0.985833501008296	0.98396174219853	1.05378637587296	1.11584237525203	1.05242466647399	1.02492132204566	0.934627026411551	0.958143773502534	1.00937134868535	1.06130393177978	0.998810163760729
5:177133913-177133964	0	0	0	0	0	0	0	0	0	0	0	0
5:177135103-177136031	1.16281159185263	1.22479969473103	1.21265069943032	1.30833919580578	1.27534357487795	1.21367679663948	1.28306356680281	1.15312781121983	1.20918598651	1.17253147181945	1.24729473661557	1.33229408382618
5:177191883-177192020	1.17906238661111	1.28793539046445	1.35166944541996	1.29013609817885	1.38923335900781	1.29451640781391	1.29107729269437	1.21800454531305	1.29538762572419	1.27557163646625	1.39630121074313	1.48155144286201
5:177204119-177204293	1.30513708144043	1.17935001219122	1.20013619139805	1.19407320324124	1.15325061818747	1.14169686517602	1.30114418768228	1.31906919355244	1.28909603835036	1.18473945034584	1.15389450992105	1.24430877876392
5:177209635-177212196	1.12710518105037	1.15760013403915	1.17729550460691	1.24635812136934	1.27644251139148	1.15412226799936	1.24847801295502	1.12428997362067	1.16584394015696	1.17994372808346	1.2577371269306	1.25440353087126
5:177235820-177235946	1.14048698908936	1.10491567845672	1.21547159263432	1.16808615295425	1.17860386058051	1.18736593166822	1.23393075284601	1.14755279788185	1.1930582554954	1.15111661140255	1.11588254835677	1.2675363023562
5:177238236-177238508	0.864180299465365	0.922807146932945	0.906746201860071	0.915303641699334	0.82226537079058	0.923398131400701	0.915060859351528	1.00236139312769	0.917234671187166	0.904709988619663	0.921472436578119	0.96057695638651
5:177239755-177239866	0.961230491943197	0.902735663232326	0.914841310539416	0.848221105233085	0.79595638664183	0.950794605107845	0.857524376535259	0.982989098352636	1.03411444489177	0.889297321474543	0.922059950784711	1.05074323957037
5:177244194-177244271	0.898265109078354	0.893482625417736	0.785718770799072	0.747245941559473	0.742330504855149	0.694782638302757	0.872453621592426	0.979739929153561	0.78722428571145	0.863245088115254	0.870079475654888	0.835994710527094
5:177246677-177246797	0.755806485073387	0.757929038360809	0.757769702860334	0.698413801043601	0.681534894845322	0.75802903123499	0.743693657786208	0.724561809478924	0.828177694980156	0.837147612093112	0.818527699053903	0.781066254208302
5:177248180-177248325	0.716162413986817	0.691842029039845	0.613611802342694	0.6410355291697	0.571600172127302	0.625630454388301	0.631185561920154	0.721482111335196	0.534589976180749	0.644579004060441	0.602273684512864	0.618548207082158
5:177251729-177251854	0.637676676544169	0.668958642365733	0.560080652308206	0.615612680312502	0.589270849257548	0.578987021775418	0.574221260724146	0.681780594705315	0.573411728694471	0.562941635120445	0.619997721752349	0.594922010069802
5:177256950-177257152	0.884378349781458	0.917230722371124	0.84038939072475	0.929236376408581	0.91849224804837	0.840714077936663	0.968427339817075	0.806974414928477	0.817891589613272	0.903066171869352	0.868605500083581	0.948609291982173
5:177259988-177260169	0.564110915490869	0.585674012590552	0.572914861570263	0.575405726923862	0.567246607474697	0.579193615203656	0.567218999143228	0.578169497763596	0.606539545404931	0.612951366548949	0.569947947018746	0.61473735821376
5:177267561-177267719	1.82285005284414	1.67254467274298	1.65603527396985	1.73422005710022	1.88101299899856	1.73135225239712	1.78570801045996	1.63329190548454	1.66121537044188	1.662750804715	1.78969698663728	1.79781458992914
5:177269601-177269808	0.526495045300054	0.518912729711459	0.56302805829832	0.534942011207894	0.519214201538215	0.579802469874376	0.508149801722476	0.523113319136289	0.475461854653279	0.522969742490172	0.556084272560733	0.539960508627955
5:177273671-177273785	0.556557036578116	0.552730282193064	0.514770268923059	0.45983970615464	0.416128406384339	0.497966641351277	0.541228106628991	0.628985978092471	0.500895030467578	0.525883369977879	0.486014380331494	0.486148124691041
5:177280564-177280835	0.674751613202171	0.682306525275229	0.663217636743016	0.738313315329781	0.695511369231083	0.637439056639841	0.701754097884407	0.662441901949851	0.650295123322449	0.664543083088532	0.692642919187512	0.623491117908106
5:177282464-177282582	0.95677588630935	0.811501894915099	0.893838478411486	0.833389702378189	0.724816342925316	0.827116654703121	0.846677595611528	0.905461934360684	0.828635533497969	0.813892883386874	0.831315994151441	0.925693032129636
5:177283786-177283929	0.639384635193226	0.65168357157038	0.645338302726419	0.639212516645667	0.642811258204288	0.54458424978563	0.647727897581313	0.65003545193252	0.584653879654467	0.673099978722721	0.610609950578475	0.631995440221974
5:177288818-177288926	0.696901102227545	0.773993150292983	0.705058321487249	0.747022963748898	0.668771690771978	0.672120928405278	0.742527012090376	0.594327686316549	0.760290581077478	0.720437376865398	0.732445449667634	0.776966527006103
5:177291953-177292159	1.19122199671233	1.16656615000129	1.19276767642277	1.16242386794632	1.22277222812951	1.09864001366586	1.18879286480536	1.21422504858733	1.19017338053369	1.11803668441349	1.19127328479624	1.19770449553976
5:177293831-177295460	1.28203646094827	1.33324839593167	1.25104049148833	1.38044211146163	1.4252540558403	1.27361868795754	1.32435773130262	1.29256012200693	1.2619703369186	1.27503626495582	1.41539023240252	1.3041097917757
6:35452545-35452794	0.204192213658728	0.253610686460899	0.369239533712808	0.23676729893297	0.14733297532152	0.31475700677206	0.101541148844048	0.453153914340024	0.411664764843072	0.355088547487404	0.298548561913436	0.305042728832518
6:35455746-35456354	1.14988076165917	1.19426603671361	1.14619729407317	1.26032464059534	1.34990475226589	1.1352606852963	1.1895011285634	1.09777944111779	1.1066301585197	1.17939327568542	1.2933720433834	1.12180730968523
6:35457555-35457601	0.232174429446997	0.423155861471867	0.272213629737199	0.26905381021386	0.417043076775402	0.263018265087732	0.352133620261248	0.243265473249612	0.203748971015742	0.34361953245427	0.398772672696528	0.250571574377934
6:35457915-35457985	0.490406022974583	0.562596544473357	0.548972316797321	0.609976747227641	0.711690156791441	0.591199871744712	0.590271790764552	0.462423688876053	0.479055640868377	0.54939070355171	0.54372779002493	0.53918661316545
6:35458296-35458441	0.574689704314381	0.598483387834029	0.504411607151538	0.640484841546614	0.668599635055213	0.574642600356608	0.606297650943722	0.496044700916659	0.535143320797977	0.553138304124667	0.594353660844502	0.526085820831852
6:35459330-35459455	0.842956754314339	0.795453273051153	0.836594007141192	0.844430482453314	0.973634440216351	0.753937885413298	0.818140136776238	0.866615077794408	0.854467471892299	0.828136781741635	0.864357959211899	0.857675509166072
6:35459681-35459761	1.31287327054606	1.5214709485028	1.27278701364277	1.37634067112773	1.54545994983077	1.18586614283822	1.42960254253984	1.35405473978006	1.30658251593396	1.46624683905854	1.5177277335118	1.33231540326041
6:35460551-35460619	0.568503151848204	0.556969093804434	0.496709713888508	0.558747257402923	0.441650374383498	0.538780762279889	0.51158527884997	0.605302398107669	0.519240078346948	0.525951233972158	0.546128709388615	0.550041403103043
6:35462788-35462915	0.472286548739119	0.583326811663877	0.513443594301059	0.625414920003435	0.678250295710427	0.521170658997881	0.516251861633298	0.503197548218219	0.475299395824378	0.539619042419929	0.604049721275192	0.553564439609353
6:35466243-35466346	0.596451784179891	0.592713793009609	0.588138281894492	0.62734604298108	0.709463422805432	0.545373873706058	0.622524053220676	0.466621019410649	0.550722630190167	0.580940674491972	0.637667782421618	0.552019846599476
7:5973398-5973543	0.931020973338004	0.782136370278112	0.757969729832981	0.920324020888941	0.957878576708172	0.977338880923507	1.02013855217394	0.829763889000585	0.776538433165572	0.770573033705508	0.902949130895037	0.724496201453892
7:5977587-5977758	0.985907136076409	0.910438783043704	1.34038587260397	1.29449430084009	0.893217818273977	1.38147436282462	1.31831759430987	1.05311213037475	0.937063509703838	0.956241381608776	0.897523447577275	0.976119889911017
7:5978595-5978697	1.23073773101838	1.18270315637218	1.82888764208498	1.55581753793036	1.07840638139453	1.89311093375685	1.65436089443195	1.43997948675595	1.24951516003614	1.14478263860318	1.15174582722203	1.28205483706601
7:5982823-5982992	1.11161241288333	1.09618656942041	1.14792402264046	1.05086063672209	1.0183089845837	1.12452378645374	1.14121982272021	0.993838167809618	1.04844035980401	1.10333281898639	1.06463594697971	1.0707792438586
7:5986758-5987621	0.924204731060905	0.945641329860924	0.959283200744181	0.920330777792292	0.925243492366867	0.934490609316859	0.979608357570444	0.928060023016838	0.968326495978299	0.975386568439235	1.01512386192634	0.964776884929584
7:5989799-5989956	1.1577260969987	1.22644893140699	1.30721900705397	1.13095696904188	1.13927525383859	1.34632368289511	1.26092435584916	1.29816289353501	1.40849835459828	1.24576426209019	1.18458849417707	1.32300947021954
7:5991972-5992058	0.747149149730064	0.72977173904555	0.743149782718535	0.703163904099178	0.716126974210223	0.747359672551665	0.782126914184711	0.870378503989019	0.648375155344521	0.773551509009971	0.702292269124745	0.794994240589977
7:5995533-5995634	1.1127818368179	1.08961695813107	1.12012540233927	1.01943427923775	0.91063318692128	1.08309584466623	1.1051381611588	1.13572196506975	1.11357158120914	1.05521724704265	0.978854720773493	1.10315280473503
7:5997325-5997424	0.738428245701066	0.701317394892521	0.713232928065979	0.750921696982281	0.750262828416474	0.791123709258483	0.80979217405504	0.666065076236589	0.746542625756544	0.672403995759172	0.792988477253592	0.814071936309619
7:5999107-5999276	1.16897895377219	1.11591362689809	1.05449262045964	1.1982759971254	1.27967271871914	1.11553498585012	1.22025887490986	1.13629758227499	1.2128782326214	1.12763566938205	1.16393207595945	1.24315752931556
7:6002452-6002637	0.829223519390393	0.832995731351176	0.852573084917643	0.886525990328489	0.829776990373492	0.879682763338036	0.843279521176874	0.86063684022129	0.821033444904334	0.871532035861089	0.799569466776189	0.873862289604289
7:6003689-6003793	2.59012408893131	2.50854365496928	2.48281342757726	2.38778829060489	2.53533533967289	2.51497701750562	2.57144309080081	2.55401646152811	2.27888383792606	2.54889622067748	2.47045571827839	2.72575362445478
7:6003971-6004059	1.98668934460057	2.04484390668323	1.89503331363806	1.85510105804514	1.91423640288751	1.98819357262807	2.01168393937431	1.8875861459481	1.93856705234075	1.95130096794508	1.94964409634343	1.97191974955864
7:6005891-6006032	1.02122134008215	1.10800458029734	1.06919545776532	1.17102540591183	1.21888709904125	1.08360239586047	1.20182014314149	1.08141671853252	1.06475516462159	1.10432061712534	1.12582669340827	0.993342794852753
