CHR	START	STOP	GENE	17300.best.score.totallist	17299.best.score.totallist	17306.best.score.totallist	17304.best.score.totallist	17302.best.score.totallist	17307.best.score.totallist	17301.best.score.totallist	17298.best.score.totallist	17305.best.score.totallist
7	55161498	55161632	EGFR	1.31931890763919	1.31885608839022	1.31933608446926	1.31933441878778	1.31873094951755	1.31929691654596	1.31934059881791	1.31922723837891	1.31933661253827
7	55163732	55163824	EGFR	1.31949107710232	1.31966746201049	1.31961237581589	1.31960278434198	1.31939322410415	1.31879590611576	1.31967301051268	1.31628230263884	1.31943601016244
7	55165279	55165438	EGFR	1.32098675563696	1.32091066181377	1.32145205920109	1.32109217649844	1.32149333656995	1.32052052572958	1.32100206108695	1.32101280156656	1.32159585153673
7	55171174	55171214	EGFR	1.31945108936373	1.32286166430617	1.32336452566439	1.32333329543522	1.32237243744645	1.32220413695549	1.32326644282553	1.32169668959388	1.32271286919545
7	55172982	55173125	EGFR	1.32298222093093	1.32291533524958	1.32208445160434	1.32292505075421	1.32218333641728	1.32245054486762	1.32175802820438	1.3226879044999	1.3229712152954
7	55173920	55174044	EGFR	1.31717445605828	1.31785841741328	1.31705273220252	1.31778330777564	1.31778532653969	1.31783564484244	1.31775504966508	1.31735248491939	1.31771378185294
7	55174721	55174821	EGFR	1.31792036992595	1.31836924311247	1.31819691735546	1.3184894489243	1.3183668976666	1.31849102951305	1.3180414788573	1.3184063678336	1.31782679214982
7	55181292	55181479	EGFR	1.32031592267604	1.32006223961097	1.31993483090696	1.32012570309842	1.3202341222729	1.3192421106133	1.32002338051673	1.32011109768114	1.31997586972966
7	55191718	55191875	EGFR	1.31989505308962	1.32016985169043	1.31962492824039	1.31976686743826	1.3195475087756	1.31853960326156	1.32001036995158	1.32010849734826	1.32007556485725
7	55192765	55192842	EGFR	1.31678858314815	1.31748900902733	1.3175647204411	1.31760138971602	1.31743180476341	1.31743076930424	1.31757447112849	1.31697806740482	1.31749057980236
7	55198716	55198864	EGFR	1.32567129290134	1.32627340097912	1.32609647837587	1.32634006790435	1.32488232106291	1.3253941172836	1.32636404098379	1.3243980644669	1.32659550428994
7	55200315	55200414	EGFR	1.31780725461057	1.31797570170013	1.31791645476538	1.31801229179471	1.31786228076712	1.31804279496843	1.3174348589834	1.31535670196242	1.31804007399888
7	55201187	55201356	EGFR	1.31711257689428	1.3172610602478	1.31707328938961	1.3172600100342	1.31708132889315	1.31691900569591	1.31727981270896	1.31661851146066	1.31721063182214
7	55201734	55201783	EGFR	1.31755512830895	1.31752585364789	1.31763911737273	1.31772556714731	1.31768488276125	1.31771231065333	1.31766546916039	1.31702481848755	1.31737023492782
7	55202516	55202626	EGFR	1.32086126986165	1.32090661053075	1.31783468704887	1.31957311624592	1.32111425102692	1.32097786874804	1.3210278069116	1.32110090720147	1.32064444756451
7	55205255	55205618	EGFR	1.3171934596556	1.31755556597799	1.31755495382821	1.31736579221254	1.31740009574475	1.31716601671695	1.31754566993119	1.31749486810137	1.31743340553638
7	66988370	66988500	SBDS	1.32406276142658	1.3243109739759	1.32442630674058	1.3242567075151	1.32436034923057	1.32379043092798	1.32268157800404	1.32250695244525	1.3239066504381
7	66991136	66991302	SBDS	1.31716136035146	1.31716309585512	1.31708360166915	1.31702156278494	1.31688450922372	1.31713859673675	1.31675559616843	1.31657785384057	1.31715186838004
7	66993216	66993418	SBDS	1.31600388878894	1.31615822564317	1.31638302887205	1.31656600081513	1.3165899088689	1.31553610609835	1.31655428886398	1.31650835368297	1.31659103526645
7	66994211	66994342	SBDS	1.32227410699351	1.32286086983248	1.32305827530707	1.32145166040132	1.32246237770327	1.32301816661624	1.32294681301348	1.32021419621938	1.32305622851569
7	66995289	66995418	SBDS	1.32045672997003	1.32193822528442	1.32298572397057	1.32182591811265	1.32296696994683	1.32268571406433	1.3229802904839	1.32293266319963	1.32061654919434
7	116699084	116700285	MET	1.31824261615076	1.31795700934444	1.31822743892965	1.31825321586604	1.31794178092341	1.31786367600216	1.31789383545546	1.31647146790902	1.31827128284338
7	116731667	116731860	MET	1.32164453621683	1.3214149559515	1.3213370369034	1.32152063513133	1.32172121308104	1.31983424045225	1.3216666810839	1.32036618578809	1.32166118105514
7	116739949	116740085	MET	1.31981769770898	1.32019791999887	1.3202115774071	1.31967677548699	1.32011478790811	1.3196265813755	1.32015818498277	1.31627910384703	1.31979230003626
7	116740851	116741026	MET	1.31539671184597	1.31544023169818	1.31489728296568	1.31547909976065	1.31527054056901	1.31542173100875	1.31546252204978	1.31536730493275	1.31544888233547
7	116755354	116755516	MET	1.31961138911217	1.31880361780443	1.31938499989185	1.31890216873298	1.31960580963197	1.3194417459212	1.31951570836797	1.31914854776615	1.3190098187246
7	116757436	116757540	MET	1.31725254679254	1.31697105397708	1.31754942914477	1.31728781629427	1.31759840417052	1.31745314841731	1.31722961414065	1.31607173956856	1.31757146744455
7	116757637	116757775	MET	1.32333256642694	1.32226043834964	1.3233056800363	1.32248529788682	1.32197555656096	1.32206809105517	1.3228470627311	1.32283637179379	1.32342464208201
7	116758458	116758621	MET	1.32072825112006	1.32039725073473	1.32081785716423	1.32083401493986	1.31794431131009	1.32030190995734	1.32061600943506	1.32085549408057	1.31979586516087
7	116759336	116759491	MET	1.31602321162435	1.31683500146751	1.31694746851319	1.31694284453365	1.31668846993744	1.31691028527269	1.31625858791998	1.31691718776296	1.31645425319824
7	116763049	116763269	MET	1.31816923491837	1.31836573417162	1.31836508574919	1.31835911244595	1.31767613378852	1.31833612142618	1.31761470747525	1.31607349996247	1.31832458628782
7	116769644	116769792	MET	1.31546713944884	1.3154122313293	1.31537969084993	1.31536890025693	1.31548780420959	1.31543856391284	1.31533668128142	1.31530953053682	1.31528587738179
7	116771497	116771655	MET	1.3158505950775	1.31676321226141	1.31667226607031	1.31677562721317	1.31679645905882	1.31602535761001	1.31672247683545	1.31673955491198	1.31678251668384
7	116771848	116771990	MET	1.32227378827125	1.32280673505406	1.32103154803627	1.32303037499461	1.32306023019477	1.32193502460741	1.32243271622765	1.32179724496515	1.3232290077214
7	116774880	116775112	MET	1.31662035903014	1.31680166993551	1.3170698094802	1.31718237726702	1.31632308844352	1.31709591967785	1.31716492378731	1.31625352752876	1.3171819955367
7	116777388	116777470	MET	1.31521343881757	1.31540920309854	1.31537389125803	1.31552808340588	1.3154088162304	1.31550021017441	1.3152604988216	1.31551870739158	1.31550842171406
7	116778775	116778958	MET	1.31680029203336	1.31803518700817	1.3186410860498	1.31846489023361	1.31869405639904	1.31863761317905	1.31869518710518	1.31748696086277	1.31864468447743
7	116781987	116782098	MET	1.32119595927096	1.32071327863048	1.32132472036481	1.32121099299922	1.32106322805795	1.3214063765551	1.3183312391062	1.31981601578153	1.32111719705881
7	116783303	116783470	MET	1.31566303231383	1.31537494136788	1.3156655560054	1.31566194427979	1.31555322635291	1.31566400972156	1.31540802093282	1.31555975482883	1.31562495709977
7	116795654	116795792	MET	1.35704173491549	1.35695468503989	1.35591167674981	1.35694738908653	1.35441692537683	1.35080483976975	1.34633320645939	1.34723032282956	1.35447806748637
7	116795886	116796125	MET	1.33131932126361	1.33267629324205	1.33284992063691	1.33283852153001	1.32872491685016	1.3310048129157	1.33206957674348	1.32712601027766	1.33261789375742
7	148807645	148807707	EZH2	1.31899987370072	1.31911056556466	1.31859246813832	1.31864130884497	1.31830130533526	1.31876113131297	1.31838016527865	1.31837184504936	1.31920562383254
7	148809070	148809156	EZH2	1.31589592093017	1.31569870331215	1.31550424410727	1.31589987055718	1.31586474104692	1.31590232340523	1.31591862649515	1.31578116321906	1.31590547905333
7	148809309	148809391	EZH2	1.32095900360699	1.32165478752496	1.32163645732786	1.32154905005324	1.32046827455306	1.32136017463192	1.32149307990761	1.31954780529443	1.32071289591707
7	148810332	148810415	EZH2	1.31563916433276	1.31683570552585	1.3169614017216	1.31681255246335	1.31656914023177	1.31696323092238	1.31675137685388	1.31689703712678	1.31696069592673
7	148811624	148811721	EZH2	1.31663415817855	1.3170670435452	1.31718186014322	1.31684178213651	1.31666478992652	1.31680809665442	1.31709905460915	1.31721881611252	1.31722435120054
7	148813958	148814138	EZH2	1.31691139025104	1.31649178541893	1.3168878626529	1.31681820440691	1.31690412158866	1.31612630832049	1.31632208421067	1.31660047689809	1.3169084530331
7	148814913	148815040	EZH2	1.31793977570332	1.31814279363719	1.31816020216801	1.31817675507234	1.31756879684275	1.31621329536312	1.31809650760733	1.3178830946129	1.31811940546906
7	148815505	148815547	EZH2	1.31602962637557	1.31713275562843	1.31725208154373	1.3172459530671	1.31692026897029	1.31726527235544	1.31697969559944	1.3165272653164	1.31722710642931
7	148816683	148816779	EZH2	1.31764777884809	1.3181185056822	1.3179990687711	1.3181213241439	1.31810666280472	1.31794217918168	1.31795792115053	1.31690174786697	1.31811972783524
7	148817221	148817392	EZH2	1.31714665332872	1.31718697342985	1.3177135000645	1.31760693838985	1.31709660399744	1.3171512480892	1.31761530571792	1.31723641894176	1.31771082057659
7	148817876	148818118	EZH2	1.32257214271938	1.32237772596597	1.32256711721509	1.32171414085282	1.32126791408101	1.32154508411523	1.32096361246894	1.32050904825934	1.32256748074493
7	148819595	148819688	EZH2	1.32075176962079	1.32074845827188	1.31933398445845	1.32070129254255	1.32059087699828	1.32048371380989	1.32027730629247	1.32071585169589	1.32073837950561
7	148826453	148826633	EZH2	1.31567934602532	1.31556374089531	1.31582939983346	1.3154341286067	1.31578730130243	1.31536999995488	1.31579188496981	1.31578905886314	1.31571799484519
7	148827163	148827267	EZH2	1.32225721796837	1.32304118145021	1.32300719997428	1.32304149178628	1.32304174579556	1.3210568619798	1.32176179915504	1.32192630909447	1.32301533213126
7	148828739	148828881	EZH2	1.32336672237316	1.3228976493662	1.32369848157864	1.32302331534235	1.32118622411051	1.32372796500178	1.32372399279813	1.32369740901362	1.3231503428919
7	148829727	148829849	EZH2	1.31631584764766	1.316004458851	1.31607338587222	1.31621883056159	1.31608820981758	1.31632891491525	1.31603023919206	1.31633006300053	1.31621510628204
7	148832633	148832751	EZH2	1.31570493520846	1.3157286417043	1.31580642746427	1.31580706667162	1.31580991491034	1.31580753860776	1.31531091961724	1.31580211753697	1.31579599602917
7	148846469	148846599	EZH2	1.31979064622211	1.31830543310551	1.31972764141405	1.31979387621437	1.31974787058528	1.31973673707953	1.31951672744169	1.31894893523991	1.31975812854815
7	148847181	148847299	EZH2	1.3195839744603	1.32123610590725	1.31996014176852	1.3209169802622	1.32125304940429	1.32114035436759	1.32033213559574	1.31922647690062	1.320953413238
8	31058447	31058544	WRN	1.31565952516931	1.3160210130616	1.31601222244264	1.31603118049769	1.31508711886544	1.3160496575509	1.31604691958722	1.31590691305442	1.31601867565713
8	31059152	31059266	WRN	1.31745129170136	1.31828307441104	1.31756744181146	1.31837676071201	1.31821652495209	1.31813158524638	1.31770616641915	1.31822938304	1.31826414960606
8	31064288	31064435	WRN	1.31669624269391	1.31670957974118	1.31623716443154	1.31626828629217	1.31677499543338	1.31676853289973	1.31675435638118	1.31641987863643	1.31666315590735
8	31064914	31065064	WRN	1.32138575573751	1.32125650295351	1.321429087665	1.32072238866091	1.32078581027687	1.32029643133565	1.31978044543643	1.32075088453513	1.32143316456822
8	31067032	31067183	WRN	1.31722639006083	1.31751523040984	1.31751733477837	1.31678258879929	1.3172197745934	1.31732261128442	1.31751104691524	1.31754645112278	1.31754009952269
8	31068257	31068328	WRN	1.31543595044848	1.31543910004967	1.31524760351208	1.31504950818485	1.31543969533888	1.31543881779765	1.31536464041965	1.31496475619456	1.31544076226904
8	31076172	31076288	WRN	1.31595983145483	1.31593403317608	1.31620962920603	1.31613122098813	1.31618833221131	1.31544519731278	1.31583842607361	1.3161762922304	1.31614471400726
8	31080866	31081297	WRN	1.3155416757276	1.3152459270575	1.31534276945693	1.31508994904824	1.31554473114481	1.31554441314468	1.31549044532782	1.31549379966045	1.3155304492253
8	31083698	31083780	WRN	1.31603331440256	1.31555132782512	1.31595080741709	1.31588766546551	1.31590574912726	1.31603930149925	1.31584113799276	1.31596766665158	1.3160569053115
8	31085165	31085247	WRN	1.31689852388207	1.31653428464165	1.31683290646116	1.3168632013251	1.31682877475702	1.31682778219657	1.31693596870566	1.31693147366036	1.31691911048915
8	31087775	31087921	WRN	1.31770724420065	1.31728174737543	1.31769523610388	1.31770304386369	1.31717376897175	1.31756036545081	1.31764110775732	1.31713198573171	1.31769623211577
8	31088889	31088966	WRN	1.31980419154178	1.31984793929633	1.31947142728586	1.31984770599896	1.31983086129376	1.31983867817592	1.31945383781656	1.31939549457946	1.31939470360611
8	31090464	31090533	WRN	1.31640683972762	1.31651845291254	1.31622929440812	1.3166758310695	1.31671097682056	1.31646316895495	1.31676727981942	1.31666490288474	1.31680435515526
8	31090833	31090943	WRN	1.31872549345685	1.31905259139456	1.31912700177651	1.31874642851524	1.31913480983171	1.31897015481325	1.31912655066821	1.31731603608516	1.31908238864909
8	31091829	31091899	WRN	1.31645868943116	1.31725743584822	1.31611661242185	1.31704142197709	1.31717894338183	1.31720742316935	1.31710324555938	1.31718893951894	1.31725694322595
8	31096767	31096851	WRN	1.31684855700917	1.31659197607161	1.3160586426056	1.31686638283869	1.31679968102326	1.31678138445809	1.31670583555622	1.31672935765429	1.31672453210676
8	31100848	31100956	WRN	1.32016479234223	1.32027176433314	1.32055022389865	1.32030435601985	1.32032580607652	1.32081456692915	1.32067788892264	1.31961170275113	1.31965781844392
8	31111614	31111800	WRN	1.31501524599203	1.31513163440589	1.31521338720399	1.31521252137425	1.31508171969592	1.31485395610353	1.31517971554898	1.31518800967962	1.31518124906385
8	31116353	31116529	WRN	1.31652371269998	1.31652991648653	1.31573652777472	1.31656324082441	1.31633303872662	1.31655265495858	1.3163184168069	1.3165659204409	1.31619818744224
8	31120242	31120425	WRN	1.31549004155856	1.31545884767112	1.31520606384282	1.31536413184032	1.31549033537693	1.31549064843291	1.31548472132555	1.31506636386149	1.31548950595922
8	31124521	31124624	WRN	1.31560054234797	1.31533791531901	1.31503487021414	1.31558477142912	1.31557737793961	1.3156737447865	1.31553256362477	1.31567522605658	1.3156034418719
8	31124907	31125001	WRN	1.31759316041861	1.31782623529638	1.3178328946849	1.3175532338545	1.31709207087129	1.3178036571684	1.31765140125184	1.31675056171502	1.31774666837091
8	31132364	31132507	WRN	1.31564407563975	1.31570419273566	1.31593601546889	1.31591230280295	1.31600440276325	1.31594018884971	1.31574373015713	1.3154069769695	1.31600610705656
8	31141429	31141601	WRN	1.31596017755065	1.31668617195965	1.31675795828432	1.31671519416131	1.3163942191288	1.31626968155407	1.31648226570501	1.31663533828593	1.31674105614866
8	31141680	31141776	WRN	1.32082047046624	1.31855735484074	1.32135149899086	1.32197224506957	1.3208896806616	1.32178170694061	1.3217170601135	1.32199727037214	1.32109161845435
8	31142625	31142702	WRN	1.31823331212601	1.31823165579572	1.31861449188852	1.31868690615616	1.31867083062515	1.3186561292804	1.3181709190356	1.31867903596845	1.31861610536035
8	31143549	31143624	WRN	1.31644832407493	1.31648388105396	1.31644061329843	1.3163692877305	1.31643765305598	1.31634268737795	1.31645326421786	1.31641735124861	1.31646870664135
8	31147052	31147129	WRN	1.31592764364138	1.31625824648824	1.31643427389654	1.31623650415844	1.31588036570873	1.31630959900659	1.31638257476938	1.31625925030044	1.31645838363518
8	31147363	31147477	WRN	1.31901851158083	1.31929718915197	1.31960711394972	1.31921215880489	1.31926748745618	1.31959758457116	1.318729433556	1.31916787104991	1.31954746289076
8	31150340	31150456	WRN	1.31878017666975	1.32033126432552	1.32041094765143	1.3203615810512	1.3203914093598	1.31977124187662	1.31973371866126	1.32035835076806	1.32011599457915
8	31154623	31154756	WRN	1.31646072006421	1.31729758538211	1.31671234000244	1.31665319398169	1.3173191837171	1.3171263151911	1.31721571762208	1.31723832154712	1.31715608822584
8	31157367	31157531	WRN	1.31788997976344	1.31777634103597	1.31767284372455	1.31788037279966	1.31776313403921	1.31724456882275	1.31789029673091	1.31684336934205	1.31698779507026
8	31167021	31167231	WRN	1.31521719187826	1.31531296523311	1.31509052133884	1.31520971236204	1.31521474175838	1.31529178881841	1.31531586732183	1.31506169659409	1.31519144279148
8	31172994	31173103	WRN	1.32219725039053	1.3222941318957	1.32299334095843	1.3222884379543	1.32304206857441	1.3215076970529	1.32263448575326	1.32133106789583	1.32298515842803
8	89935581	89935613	NBN	1.31918021687146	1.31857441024602	1.3191337353527	1.31930450214791	1.31874044770012	1.31929937817732	1.31915688407194	1.31932435759579	1.31927677917925
8	89937025	89937076	NBN	1.31553314135784	1.31523597365296	1.31564126804936	1.31566749162418	1.31565669056224	1.31535265612902	1.31559328806091	1.31525657367287	1.31563081865777
8	89943252	89943367	NBN	1.31752950393108	1.31742853952795	1.3176050179731	1.31766020955698	1.31606292455978	1.3176369080636	1.31767014607534	1.31764915674967	1.3173363337596
8	89946139	89946296	NBN	1.31813692864555	1.31796090771547	1.31728357051037	1.3176614069358	1.31811620721511	1.31755816074332	1.31772664570672	1.31795736203678	1.31795040404881
8	89947823	89947893	NBN	1.31869118093616	1.32011981232788	1.32038589846444	1.31973910715896	1.32043673722191	1.31876291272264	1.32029496858009	1.31996617993257	1.3204117386818
8	89953243	89953692	NBN	1.31585465148759	1.3153136224986	1.3157122559675	1.31574369849686	1.31589405103022	1.31577324707412	1.31588481959351	1.31551804820425	1.31589929589562
8	89955282	89955556	NBN	1.31671446366618	1.31675296495233	1.31666535911456	1.31664490957388	1.31661947510051	1.31603839132104	1.31643919118007	1.31637927195867	1.3166803809392
8	89958724	89958855	NBN	1.31573360119262	1.31562151803034	1.31568085640863	1.31551249222521	1.31555083536581	1.31569966569772	1.31577773257618	1.31549613574781	1.31570991778865
8	89964409	89964508	NBN	1.31879028238726	1.3188993796017	1.31884170011057	1.31887091378571	1.31769323695026	1.31804301852908	1.31887176864188	1.31748597722893	1.31885970504556
8	89970363	89970558	NBN	1.31632406641212	1.31627120582638	1.31619619990289	1.31640821769655	1.31592774756964	1.31640394533872	1.31641382759925	1.31642199142715	1.31613030430208
8	89971172	89971291	NBN	1.31866673041571	1.31863563902366	1.3184640009594	1.31880047354975	1.31880276933478	1.31880347025122	1.31765002387158	1.31873520109244	1.31880959962148
8	89978219	89978324	NBN	1.31895121497393	1.31880216014752	1.3189278630233	1.31808389928537	1.31895111946028	1.31878753073939	1.31890562249457	1.31890375893726	1.31700916958951
8	89980733	89980894	NBN	1.31695535396849	1.31705773306704	1.31688952852328	1.31705630286417	1.31616868020816	1.31695961483789	1.31707348459916	1.31578794545554	1.31697678986932
8	89981374	89981524	NBN	1.31921133985851	1.31919840641088	1.31908269440941	1.31929377707472	1.31922470755768	1.31909571499916	1.31841749280609	1.31700522715789	1.31921062737954
8	89982721	89982856	NBN	1.32445589514067	1.3245970425336	1.32430176237056	1.3228712753064	1.32462917750374	1.32385022151394	1.32320238130163	1.32031660686555	1.32352051809234
8	89984524	89984562	NBN	1.34170015317617	1.33773352878438	1.34398613625883	1.34350771333581	1.34133606953986	1.34417208988899	1.3441733800086	1.34416962835707	1.34447529806798
8	117799711	117799898	EXT1	1.31800285289734	1.31792253539051	1.31811445998703	1.31811973589701	1.31808384736397	1.3177351292921	1.31815660633952	1.31640427832806	1.31818621432155
8	117804721	117804894	EXT1	1.31680251089633	1.31657977587762	1.31675732894026	1.3168897047686	1.31644144216783	1.31673190669588	1.31664668747216	1.3166849240753	1.31625011651599
8	117807216	117807378	EXT1	1.31851211362955	1.31855782812263	1.31821667742131	1.31838190265304	1.31853723828014	1.3180930609497	1.31834023692749	1.31786033604424	1.31853022166888
8	117812871	117812962	EXT1	1.32169422561758	1.32114245911034	1.32041494174511	1.32147628657765	1.31957683820676	1.32042678510743	1.32173280529458	1.32081909573464	1.3217538767589
8	117818434	117818531	EXT1	1.32607758147863	1.3260391903263	1.3260300098394	1.32594563835192	1.32526881546216	1.32602871503714	1.32604021761867	1.32015559422618	1.32599860542113
8	117819675	117819795	EXT1	1.32747766723914	1.32946222268419	1.32874612960895	1.32950436984534	1.32942502228009	1.32600307687331	1.32945394673515	1.32864762537862	1.32941514557207
8	117822464	117822598	EXT1	1.32175978642451	1.32186662498593	1.32161511723329	1.32144624487506	1.3206941595952	1.32064507969185	1.32114311240012	1.3204254252985	1.32182480188077
8	117830229	117830350	EXT1	1.31598733667921	1.31596719161227	1.31620669675272	1.31619379272462	1.31598227961044	1.31612692070713	1.31624157134653	1.31590080830986	1.31623673405519
8	117835443	117835552	EXT1	1.32026582381732	1.31933183029037	1.32069136313196	1.32052827718073	1.32067407232599	1.31882646359031	1.32063849116245	1.32017944585822	1.3208354038812
8	117837107	117837202	EXT1	1.31561302613309	1.3155969815891	1.31534827804644	1.31561424674193	1.31553376616817	1.31523045542101	1.31560701450622	1.31560455127024	1.3156134621345
8	118110084	118111047	EXT1	1.31541736278139	1.31537535211309	1.31550701540464	1.31556487254321	1.31555727705093	1.31528822635773	1.31536396821059	1.31518845770757	1.31554680689424
8	144511430	144511556	RECQL4	1.32536681089389	1.32480445319883	1.32543866257052	1.32546363660394	1.32330825543364	1.32587011993771	1.32569698023254	1.32583464039231	1.32567967174844
8	144511680	144511790	RECQL4	1.32555760910804	1.32568917126917	1.3264414077248	1.32660246324745	1.32472193073241	1.3257455608902	1.32664467703102	1.32642930551901	1.32668645194296
8	144511910	144512068	RECQL4	1.33117224459386	1.33252735445109	1.33138024278183	1.33290364067134	1.32986661537496	1.33216755922747	1.33266941710804	1.33152961786365	1.33282474029097
8	144512143	144512325	RECQL4	1.31996383144087	1.32015987385653	1.32017487837409	1.32019168170315	1.32010738993585	1.3193533480612	1.31982590760245	1.31979102109384	1.31906140734851
8	144512391	144512562	RECQL4	1.32197198420638	1.3219814739632	1.32195154739703	1.32192119911386	1.32162815652942	1.32059679068207	1.32169762197447	1.32203319869671	1.32201858657556
8	144512641	144512772	RECQL4	1.32900799058912	1.33015915026838	1.32897255731523	1.33025644456402	1.33024656790977	1.32617945398681	1.33011796608589	1.33043048939526	1.33020247225602
8	144512846	144513139	RECQL4	1.32173931426257	1.32075746440368	1.32223824368616	1.3223057951411	1.32208730110267	1.32152120275143	1.32075529284046	1.32148546224349	1.32242284122761
8	144513217	144513481	RECQL4	1.32773950245681	1.32948641427637	1.32937528166793	1.32950604726021	1.32874604834162	1.32950309843089	1.32950013980063	1.32910710457476	1.32908986025725
8	144513570	144513713	RECQL4	1.31590466886551	1.31640080333703	1.31628014038827	1.31657272881467	1.31659617110231	1.31657970785543	1.31656921582472	1.31594024778704	1.31656132213176
8	144513927	144514108	RECQL4	1.32371085203046	1.32474997121361	1.32456648609107	1.32483197084803	1.32314163283266	1.32462161247905	1.32436808337115	1.32483958398904	1.32460203012089
8	144514188	144514363	RECQL4	1.31878093847466	1.31966048010937	1.31959238937128	1.31843302156995	1.31943634263127	1.31965478035607	1.3196600720734	1.31951654754585	1.31964736735408
8	144514441	144514526	RECQL4	1.32928689756517	1.32980495397671	1.32850537599275	1.3288593887021	1.32668795903095	1.32907321933686	1.329648192668	1.32841996381451	1.32835123762212
8	144514935	144515073	RECQL4	1.33765211727551	1.33724079441055	1.33670968777414	1.33767755248727	1.33373659517274	1.33770585892453	1.33656588770303	1.33462886880042	1.33758838492589
8	144515149	144515243	RECQL4	1.31932430769515	1.31685832158686	1.31918913451315	1.31871362611064	1.31882229319444	1.31920955955528	1.31898396157475	1.31928758011654	1.31913249565967
8	144515325	144515458	RECQL4	1.32183127524666	1.32150760856094	1.32173180372091	1.32165293268176	1.32165688840031	1.32123036699482	1.32066015133666	1.32139874391832	1.3215492887639
8	144515763	144515891	RECQL4	1.32113124996226	1.32107497348258	1.3213507995421	1.32075331596407	1.32136372156978	1.31777405082963	1.32137419836532	1.3207364598326	1.32083872631364
8	144515987	144516765	RECQL4	1.32165648310506	1.32155763180259	1.32194924410085	1.32192647903045	1.32127951536123	1.32041309641124	1.32156582067769	1.32179355841981	1.32192159089876
8	144517049	144517191	RECQL4	1.32880986059021	1.33025528725375	1.33020495480241	1.33015553660383	1.32528325157359	1.32741924097121	1.33005254326028	1.32885377598357	1.3302439358609
8	144517413	144517509	RECQL4	1.53146816666382	1.53155869521189	1.51690221827853	1.50455451825824	1.50917192524763	1.52562291577187	1.49887706659144	1.51244855952278	1.53142915970193
8	144517601	144517636	RECQL4	1.76210879914703	1.78206059679455	1.74297657674055	1.70600515365641	1.69797432294889	1.75286982996376	1.70227581618007	1.77100347037077	1.77920940446579
8	144517700	144517785	RECQL4	1.81252153516356	1.83853914525487	1.84529214960652	1.77875734869732	1.76869872705835	1.82520500470445	1.7675848456767	1.74900027699892	1.8411410779696
9	21968228	21968243	CDKN2A	1.31705424016655	1.31697665940695	1.31705448312746	1.31654092249848	1.31705318220033	1.31681723883916	1.3161689854431	1.31703771656024	1.31704412835792
9	21970901	21971209	CDKN2A	1.37675056313533	1.37076030266364	1.37474974044018	1.37407339978687	1.36254545101098	1.37528686026529	1.37394685417254	1.37326031070977	1.37522654640264
9	21974677	21974828	CDKN2A	1.35843385727563	1.35643468543616	1.35898910951087	1.35828221631963	1.351400288311	1.35719651589445	1.35716522451564	1.35382776534479	1.35856440232846
9	21994138	21994332	CDKN2A	1.34659872242187	1.3436676180836	1.34553685189339	1.34659517514314	1.34158368471847	1.34610244703482	1.34518514616824	1.3438931007071	1.34529064036952
9	35074107	35074217	FANCG	1.31572515017258	1.31555193311654	1.31577704701113	1.31577932815677	1.31535612034849	1.315273108857	1.31579089667849	1.31579090028109	1.31577429539332
9	35074370	35074495	FANCG	1.32225674295784	1.32211806411728	1.32198081896903	1.32234485728957	1.32155502863031	1.32019364554217	1.32217533277069	1.32189907900482	1.32239908479523
9	35074926	35075083	FANCG	1.3302494868702	1.32984138001896	1.32905152102866	1.33042352594879	1.33030523595482	1.32859430553496	1.33045050264517	1.32895108188775	1.33053109323805
9	35075278	35075326	FANCG	1.31520440174798	1.31530137655098	1.31532302090472	1.31487051578855	1.31531743672597	1.31522443567139	1.31528224726928	1.31524432081899	1.31518983760085
9	35075464	35075755	FANCG	1.32161236839391	1.32121032299196	1.32156608814492	1.32145135995134	1.32112022284145	1.32084564922606	1.32091643565254	1.32091314786527	1.32151803385615
9	35075961	35076029	FANCG	1.32140951104772	1.32148594967024	1.32119052130877	1.32148812599421	1.32116392456054	1.32083326204145	1.32148640447981	1.32082091301759	1.32162442336663
9	35076431	35076584	FANCG	1.32223923394125	1.32195311084653	1.32219900127636	1.32217956535461	1.32175924996317	1.32074966919653	1.32164302398882	1.32060443719879	1.32198630623088
9	35076723	35076871	FANCG	1.33454472384988	1.33443210773793	1.33396166769728	1.33453827893208	1.33225844437619	1.33082926985056	1.33366155807688	1.33262194553643	1.3342833462013
9	35076970	35077102	FANCG	1.32807134208452	1.32691822651384	1.32775502191611	1.32795186852106	1.32632289384429	1.32595446855452	1.32784270373344	1.32803719778264	1.32759990569178
9	35077263	35077400	FANCG	1.31741860597557	1.31816755493165	1.31851889757556	1.31851131684526	1.31733468549827	1.31859482815379	1.31861413317242	1.31868173446379	1.3184591308728
9	35078140	35078344	FANCG	1.31828594651538	1.31817021334011	1.31792151704025	1.31828379436902	1.31824914990589	1.31796462106208	1.31825492007628	1.31794761957055	1.31827460322416
9	35078604	35078737	FANCG	1.31593769680923	1.31601431286621	1.31585175977535	1.31601032073818	1.31593627680837	1.31599421268271	1.31534313607122	1.31583990437621	1.31575838889489
9	35079150	35079242	FANCG	1.33973526206858	1.33972212814715	1.33885916255412	1.33975241736248	1.33473813123487	1.33871234703877	1.33657108076969	1.33344099727927	1.33874723849452
9	35079440	35079525	FANCG	1.31578918272275	1.31577392546301	1.3156912940602	1.31581618511517	1.31549779263703	1.31569317947874	1.31581285759928	1.31559470114677	1.31554662323707
